#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
68062500,-140824.635823,312.248011775,370
68065000,-141135.500086,309.676343771,370
68067500,-141323.310791,313.721809842,370
68070000,-141471.959108,313.518322448,370
68072500,-140761.182764,314.466178459,370
68075000,-140610.798541,314.912357734,370
68077500,-140250.688742,312.162599303,370
68080000,-141004.971165,314.381324864,370
68082500,-140625.552062,311.026543826,370
68085000,-141174.613308,313.565498943,370
68087500,-140330.322712,316.751657476,370
68090000,-140897.002212,314.445107297,370
68092500,-140287.97537,316.190388295,370
68095000,-140921.238173,317.583476643,370
68097500,-140574.504063,309.209046704,370
68100000,-141010.288904,319.500478246,370
68102500,-140330.124614,312.657298276,370
68105000,-141047.221795,316.079713096,370
68107500,-141148.704658,313.008068596,370
68110000,-140253.588342,316.177043378,370
68112500,-140506.380452,314.677120453,370
68115000,-140258.57509,313.244496039,370
68117500,-141357.289908,313.373887266,370
68120000,-140995.548425,314.258245094,370
68122500,-141298.117479,314.771418276,370
68125000,-140520.248266,312.241315292,370
68127500,-142095.891637,315.730453724,370
68130000,-141864.998966,312.473786079,370
68132500,-140200.480675,313.914644068,370
68135000,-140705.221479,315.545682997,370
68137500,-140756.332288,311.698672623,370
68140000,-140531.86546,313.473764077,370
68142500,-141570.320816,315.718900225,370
68145000,-141274.839438,316.788425595,370
68147500,-140704.842377,315.387726467,370
68150000,-141306.19028,311.812850894,370
68152500,-140906.424741,314.958772429,370
68155000,-141686.984572,316.312872807,370
68157500,-140715.590568,313.763150458,370
68160000,-140082.692004,316.813132473,370
68162500,-140979.357993,316.946818999,370
68165000,-141352.238225,314.422910987,370
68167500,-141578.152867,310.529006919,370
68170000,-140832.531041,312.767285349,370
68172500,-140671.081221,315.278880965,370
68175000,-140380.005188,315.101646212,370
68177500,-141367.056474,310.788470102,370
68180000,-140763.882463,312.203168913,370
68182500,-141003.724307,314.543679963,370
68185000,-141107.448315,316.124909726,370
68187500,-140775.201244,313.141579347,370
68190000,-140314.252218,313.77104083,370
68192500,-140800.091144,311.149461509,370
68195000,-140965.984494,319.637924008,370
68197500,-140566.893936,311.752458657,370
68200000,-140290.789004,315.861010078,370
68202500,-139693.799632,316.801923718,370
68205000,-141323.723711,316.106924839,370
68207500,-139750.758209,313.024381427,370
68210000,-140182.991259,313.785959012,370
68212500,-140871.420383,317.538210868,370
68215000,-140583.565229,318.62029028,370
68217500,-140334.499437,311.898406872,370
68220000,-141169.233265,310.7231067,370
68222500,-141860.755647,315.355571234,370
68225000,-141705.880564,313.75224573,370
68227500,-141323.189276,312.08944664,370
68230000,-140972.064643,315.163094947,370
68232500,-141621.310451,315.558587249,370
68235000,-140039.987657,315.175635286,370
68237500,-140602.175181,313.166389318,370
68240000,-141348.175986,315.609532606,370
68242500,-141394.413866,312.853042044,370
68245000,-140541.356997,310.748842111,370
68247500,-140217.549352,313.454877065,370
68250000,-141153.249571,316.484817778,370
68252500,-140612.248394,312.016456986,370
68255000,-141205.753747,309.768691486,370
68257500,-141037.164316,313.184792497,370
68260000,-141264.475198,313.613759467,370
68262500,-141349.74124,317.231422764,370
68265000,-140638.385957,313.061268251,370
68267500,-140406.807426,313.890330645,370
68270000,-140770.567349,314.489139401,370
68272500,-140497.217732,316.539782237,370
68275000,-141005.9113,310.843720726,370
68277500,-140959.144633,312.884482312,370
68280000,-140794.837252,317.472059443,370
68282500,-141688.975695,315.748899201,370
68285000,-140614.622537,313.562445683,370
68287500,-141260.459684,312.703255984,370
68290000,-141045.072702,316.656101075,370
68292500,-141697.296565,311.55775336,370
68295000,-141755.65901,315.602076966,370
68297500,-140780.941827,315.829406735,370
68300000,-140627.688021,316.374169766,370
68302500,-140845.167402,315.808840203,370
68305000,-141222.210269,317.615557649,370
68307500,-140570.545886,316.234909838,370
68310000,-140627.949811,315.342579103,370
68312500,-140910.680538,312.104090212,370
68315000,-140799.443292,314.531973288,370
68317500,-139352.823576,313.370601683,370
68320000,-140242.085032,314.59488609,370
68322500,-140616.347862,316.283559662,370
68325000,-140354.767569,313.5829092,370
68327500,-140042.350264,309.404599005,370
68330000,-140438.081159,316.970989953,370
68332500,-140529.729604,313.574920391,370
68335000,-139733.36847,314.746261488,370
68337500,-141393.913104,316.604874106,370
68340000,-141469.468401,314.55209804,370
68342500,-140743.316176,312.357893821,370
68345000,-139970.067232,315.828296892,370
68347500,-141134.957585,314.330085795,370
68350000,-140411.573019,313.636097241,370
68352500,-140012.447182,312.101205868,370
68355000,-140313.864091,315.031714587,370
68357500,-141014.066786,315.270024462,370
68360000,-140701.40427,313.025139161,370
68362500,-140711.707369,312.750767716,370
68365000,-141089.171876,314.696645072,370
68367500,-140606.194793,317.619137899,370
68370000,-139900.8053,312.767360471,370
68372500,-140345.000408,315.752202119,370
68375000,-140344.165428,312.168763021,370
68377500,-139833.751438,314.576934694,370
68380000,-141148.158329,315.567661645,370
68382500,-141416.481101,312.868971598,370
68385000,-140630.875204,314.976011999,370
68387500,-140864.989884,312.20256012,370
68390000,-140833.149849,317.882480321,370
68392500,-140218.501285,313.712300504,370
68395000,-141014.588065,313.810427519,370
68397500,-140731.355963,314.18171238,370
68400000,-141189.612048,310.722597949,370
68402500,-141604.278502,318.459585975,370
68405000,-140969.91927,316.685098651,370
68407500,-141444.821259,315.884280088,370
68410000,-140854.104764,315.668847335,370
68412500,-141011.211147,313.530092209,370
68415000,-141106.805685,311.81806501,370
68417500,-140783.496739,313.574413103,370
68420000,-140922.911578,310.901593001,370
68422500,-140244.067851,315.744223613,370
68425000,-140315.628447,317.44822699,370
68427500,-141285.120115,317.433646704,370
68430000,-140612.49755,313.897201457,370
68432500,-139736.909161,314.421878025,370
68435000,-140439.643557,315.236691226,370
68437500,-141289.500993,310.465124659,370
68440000,-139967.772496,314.927055947,370
68442500,-141151.397863,312.917780762,370
68445000,-139874.774886,315.00474715,370
68447500,-141015.934251,315.984588252,370
68450000,-140436.912515,313.898233903,370
68452500,-140186.586542,312.784502987,370
68455000,-140408.626476,318.192285456,370
68457500,-140954.395209,313.458938318,370
68460000,-140224.248988,315.23723176,370
68462500,-141231.587467,314.134335371,370
68465000,-141085.61792,315.661240682,370
68467500,-140475.136533,310.913145025,370
68470000,-141489.341391,314.327012444,370
68472500,-141009.425046,314.846220584,370
68475000,-140398.350223,315.401140984,370
68477500,-140782.039321,314.110013202,370
68480000,-141227.46754,316.548589147,370
68482500,-141327.401014,313.158356652,370
68485000,-141043.850893,316.036124909,370
68487500,-140763.312668,315.399445261,370
68490000,-140513.112337,313.765646933,370
68492500,-141724.511146,312.77984621,370
68495000,-140882.158316,312.246424238,370
68497500,-141178.809343,313.346425894,370
68500000,-140228.372721,313.012707096,370
68502500,-141016.778318,315.10949496,370
68505000,-140368.329773,311.994772682,370
68507500,-140733.588086,313.507430325,370
68510000,-140558.517202,314.890623927,370
68512500,-140845.480923,318.148452769,370
68515000,-140967.016057,314.063564522,370
68517500,-141229.220667,321.863889802,370
68520000,-140849.920871,312.626241589,370
68522500,-140797.328855,316.734758868,370
68525000,-140557.392267,314.029214703,370
68527500,-140835.984369,313.914260774,370
68530000,-140795.785314,312.191089954,370
68532500,-140396.671584,309.826983276,370
68535000,-140935.501536,320.086884908,370
68537500,-141588.515018,313.815626527,370
68540000,-140225.79181,314.982773509,370
68542500,-140890.846922,319.979645952,370
68545000,-140746.777718,311.832772857,370
68547500,-140981.794176,316.35095,370
68550000,-141069.86616,314.894611036,370
68552500,-141779.872878,314.763252863,370
68555000,-140048.591388,317.624435819,370
68557500,-140649.793677,315.671924131,370
68560000,-140713.171766,315.253685274,370
68562500,-140723.856875,312.646696201,370
68565000,-139962.615459,314.679778888,370
68567500,-140167.958568,313.771343104,370
68570000,-140823.692081,317.884997863,370
68572500,-140051.304903,312.501623554,370
68575000,-140804.674831,314.288616907,370
68577500,-140473.793067,314.774214333,370
68580000,-141236.366574,313.817805107,370
68582500,-140735.419695,316.766568255,370
68585000,-140349.295909,314.150639754,370
68587500,-141471.647155,312.575131152,370
68590000,-141044.471013,312.180726604,370
68592500,-140228.808536,312.802757386,370
68595000,-140984.055653,315.713662416,370
68597500,-140553.508849,314.945822419,370
68600000,-141152.46381,312.912007463,370
68602500,-140402.794977,314.639765884,370
68605000,-141080.410132,317.943203464,370
68607500,-140999.149276,315.582924706,370
68610000,-141318.08551,312.667431641,370
68612500,-140324.842382,311.272865329,370
68615000,-140625.646714,316.62739064,370
68617500,-139669.615673,317.017943901,370
68620000,-140481.93827,315.365771256,370
68622500,-141021.523126,312.219765657,370
68625000,-140935.725211,318.25343806,370
68627500,-140526.98467,312.534017973,370
68630000,-140502.12428,317.14028253,370
68632500,-140552.32788,314.623803831,370
68635000,-140695.155488,315.584418959,370
68637500,-140400.706457,317.999103109,370
68640000,-140386.261741,309.87457286,370
68642500,-139702.618389,313.852564621,370
68645000,-140403.947402,315.78227694,370
68647500,-140598.492755,315.670254241,370
68650000,-139460.909624,315.926175553,370
68652500,-140888.704124,315.765278234,370
68655000,-141505.500108,313.658498438,370
68657500,-140824.926737,312.485842825,370
68660000,-141441.531609,315.115087152,370
68662500,-139926.565271,314.379857435,370
68665000,-141394.271611,314.376272453,370
68667500,-139636.635992,313.213589978,370
68670000,-140751.708833,312.595506355,370
68672500,-141084.63096,313.327393328,370
68675000,-139713.279582,313.332993522,370
68677500,-140399.019043,312.622706693,370
68680000,-140613.463125,312.521001393,370
68682500,-141362.861036,313.961085996,370
68685000,-140508.448417,312.938286904,370
68687500,-139940.342261,319.708342634,370
68690000,-140765.43991,311.920059812,370
68692500,-141079.63196,315.367331734,370
68695000,-141173.028675,312.627172322,370
68697500,-141199.702498,314.397250396,370
68700000,-141039.475696,313.140911174,370
68702500,-140622.096673,309.943059793,370
68705000,-140252.292755,312.851420126,370
68707500,-141022.904241,314.576986834,370
68710000,-141258.890816,319.537264916,370
68712500,-141070.131108,312.229401435,370
68715000,-141715.123244,314.294705846,370
68717500,-140046.946583,313.471106058,370
68720000,-141488.968233,314.456323059,370
68722500,-140400.177501,315.726786181,370
68725000,-140717.420948,311.346189226,370
68727500,-141185.462535,316.704925827,370
68730000,-141258.442822,313.221355618,370
68732500,-140485.888494,316.547856355,370
68735000,-140597.035914,313.149322116,370
68737500,-140498.13942,313.654901156,370
68740000,-140562.148744,314.581710106,370
68742500,-140165.555709,315.076492377,370
68745000,-141547.10068,317.108659243,370
68747500,-140824.490006,315.761504145,370
68750000,-141409.450692,312.433774003,370
68752500,-140650.56627,315.23742153,370
68755000,-140957.592743,315.676467654,370
68757500,-141874.650654,312.356483966,370
68760000,-140686.11529,316.380279175,370
68762500,-140420.826459,314.368884821,370
68765000,-139905.83434,318.854968062,370
68767500,-140868.617776,310.629878477,370
68770000,-140840.634729,315.28665993,370
68772500,-140033.663268,314.109057948,370
68775000,-140295.898702,314.541033017,370
68777500,-141065.667366,315.394618734,370
68780000,-140873.756659,314.975028306,370
68782500,-141368.539487,313.057191673,370
68785000,-141863.112856,315.696246684,370
68787500,-141034.113029,319.338304427,370
68790000,-141378.219712,311.867815232,370
68792500,-140936.187493,311.791246241,370
68795000,-140875.752422,312.720639662,370
68797500,-141572.006182,314.276975051,370
68800000,-140814.537817,317.300060837,370
68802500,-141268.619248,313.755704547,370
68805000,-140487.113335,312.994368052,370
68807500,-140755.427102,311.038509669,370
68810000,-140662.047079,316.536191595,370
68812500,-140915.9884,308.123581532,370
68815000,-140637.160179,316.022265259,370
68817500,-140753.581015,313.106494774,370
68820000,-141344.303394,315.415482973,370
68822500,-141687.928492,314.798592295,370
68825000,-140338.288954,316.172871195,370
68827500,-140741.351138,312.418129197,370
68830000,-140264.184424,311.633066517,370
68832500,-140912.01702,315.43271538,370
68835000,-140654.985724,316.148805303,370
68837500,-141080.106187,316.015672421,370
68840000,-141150.676639,315.479947668,370
68842500,-140852.050256,313.406419457,370
68845000,-140823.151133,317.178101644,370
68847500,-140487.339704,312.467982022,370
68850000,-140707.230574,315.117818357,370
68852500,-140705.409505,313.476554851,370
68855000,-140766.302595,307.715635932,370
68857500,-140033.637707,315.260560844,370
68860000,-140557.679373,318.833338705,370
68862500,-140573.791109,314.251679062,370
68865000,-140630.984037,319.259675231,370
68867500,-140612.53103,315.422413243,370
68870000,-140004.744301,314.249394416,370
68872500,-141271.968798,316.974678693,370
68875000,-140083.417935,315.078229043,370
68877500,-140974.21876,317.863517556,370
68880000,-140758.155533,314.37981381,370
68882500,-140437.928656,310.241436685,370
68885000,-140614.372227,315.041380783,370
68887500,-141494.693124,310.950577577,370
68890000,-140258.395017,312.850867652,370
68892500,-140430.52247,316.782047773,370
68895000,-140756.777922,313.501798379,370
68897500,-140370.427104,319.701322192,370
68900000,-140710.351588,312.188680987,370
68902500,-140816.444014,311.277648241,370
68905000,-140691.838889,315.706154296,370
68907500,-139975.628932,315.467924712,370
68910000,-140658.203165,313.468596197,370
68912500,-141401.845351,315.103934589,370
68915000,-140882.270863,316.438493683,370
68917500,-141030.745765,313.650386174,370
68920000,-140166.476138,311.067068644,370
68922500,-140976.460271,314.590840669,370
68925000,-140945.839129,316.200746443,370
68927500,-140432.892598,314.477685365,370
68930000,-140582.203083,315.952008769,370
68932500,-140783.793742,312.307239806,370
68935000,-140603.734282,313.543781149,370
68937500,-140403.51967,315.856640606,370
68940000,-140598.528348,315.00241412,370
68942500,-140734.506032,315.804311999,370
68945000,-141187.313785,313.383583324,370
68947500,-140800.108073,311.431127012,370
68950000,-141000.811966,320.738707799,370
68952500,-140956.316725,314.326097776,370
68955000,-140731.134747,312.91931641,370
68957500,-140481.770482,313.509096183,370
68960000,-141438.780852,312.465380504,370
68962500,-140979.132099,307.917781505,370
68965000,-140485.581206,312.664199446,370
68967500,-140613.218364,312.341127861,370
68970000,-140816.232717,309.982544371,370
68972500,-141736.208186,313.090699254,370
68975000,-141074.962052,313.054369831,370
68977500,-141019.987473,314.958200475,370
68980000,-140956.141882,314.591585318,370
68982500,-140831.058085,311.457724371,370
68985000,-141329.058815,313.143972766,370
68987500,-139762.057569,310.295512999,370
68990000,-140415.341985,312.611870645,370
68992500,-140466.541404,312.909516234,370
68995000,-140652.149502,311.79178755,370
68997500,-139865.359028,317.869352497,370
69000000,-140504.532158,315.06365334,370
69002500,-139971.461563,320.359469691,370
69005000,-141321.731316,309.765839768,370
69007500,-140959.262867,313.693445567,370
69010000,-140538.900888,312.064588133,370
69012500,-140756.609166,315.171766679,370
69015000,-141236.104355,314.322122117,370
69017500,-139370.52767,313.477577867,370
69020000,-140785.822388,318.023479619,370
69022500,-141236.504802,313.37493403,370
69025000,-142094.245938,313.633700559,370
69027500,-140185.696978,310.527910953,370
69030000,-139550.087223,320.684089896,370
69032500,-140264.198402,316.041347129,370
69035000,-139670.570693,311.663241714,370
69037500,-140387.149399,316.886525711,370
69040000,-139930.338976,311.93613817,370
69042500,-141645.895361,312.641873673,370
69045000,-140768.325998,314.856300547,370
69047500,-141158.200446,310.494220991,370
69050000,-140704.634245,310.60110464,370
69052500,-140728.113375,313.447730351,370
69055000,-140010.482134,313.015140743,370
69057500,-140313.748334,314.956431199,370
69060000,-140176.109579,315.190834194,370
69062500,-139962.684227,312.634981162,370
69065000,-141172.561138,316.339395315,370
69067500,-141341.841204,311.813459026,370
69070000,-141132.436056,317.871934514,370
69072500,-140966.94679,317.295975726,370
69075000,-141109.005013,312.368898403,370
69077500,-139747.445757,320.55247123,370
69080000,-140380.579834,314.997909316,370
69082500,-140325.808707,313.797324509,370
69085000,-141194.997691,315.373157076,370
69087500,-140318.918019,319.071832479,370
69090000,-140330.636786,311.764944275,370
69092500,-141444.959942,315.997223797,370
69095000,-141469.753917,312.807117534,370
69097500,-140558.34311,313.339966873,370
69100000,-140738.897434,313.724030862,370
69102500,-140636.899532,316.054296475,370
69105000,-142053.855366,313.007515126,370
69107500,-141044.65235,314.223378878,370
69110000,-140920.444265,312.12955972,370
69112500,-140685.069639,315.260564948,370
69115000,-141363.79676,315.397832666,370
69117500,-140781.071479,314.724483801,370
69120000,-140857.350622,311.345573696,370
69122500,-140417.733211,312.413449059,370
69125000,-140605.365537,316.799247302,370
69127500,-140619.830331,315.065981774,370
69130000,-140848.367624,314.112342809,370
69132500,-141363.915626,318.082716544,370
69135000,-140964.260914,317.38087197,370
69137500,-140186.72525,319.996229751,370
69140000,-141451.974877,315.525675523,370
69142500,-140874.057166,311.749546542,370
69145000,-141224.192307,316.133805994,370
69147500,-141106.706451,313.207615654,370
69150000,-141020.407156,315.948806047,370
69152500,-141114.416872,312.477857547,370
69155000,-140508.224216,316.238294799,370
69157500,-141044.779214,311.936016312,370
69160000,-141360.0738,313.407349287,370
69162500,-140837.799398,317.590807762,370
69165000,-140584.873292,314.61987676,370
69167500,-140598.723012,314.58178886,370
69170000,-140222.503157,317.638349731,370
69172500,-140241.709865,312.646372242,370
69175000,-140932.632526,312.617758936,370
69177500,-141267.942559,314.683137365,370
69180000,-141355.612417,314.188266764,370
69182500,-141266.375175,316.203193726,370
69185000,-140333.872384,312.407349263,370
69187500,-140948.978182,316.001689883,370
69190000,-141150.307812,317.692659324,370
69192500,-141037.428878,317.542647917,370
69195000,-141019.604155,308.739197586,370
69197500,-140456.879895,307.650962968,370
69200000,-141102.018928,313.374775872,370
69202500,-139913.934252,314.160879695,370
69205000,-141116.851636,316.605953218,370
69207500,-141256.505904,316.233183919,370
69210000,-140739.189654,312.090535014,370
69212500,-140730.977233,313.136000462,370
69215000,-140709.15054,312.93637267,370
69217500,-140386.105562,315.603356137,370
69220000,-141468.440003,319.010285698,370
69222500,-141034.92179,313.572785209,370
69225000,-139663.892908,318.134343516,370
69227500,-140753.365579,315.069337988,370
69230000,-140041.398787,314.13221919,370
69232500,-140342.55831,315.327548663,370
69235000,-140044.397359,315.830201583,370
69237500,-140572.836196,314.296970309,370
69240000,-140213.269635,317.96310017,370
69242500,-140795.987969,317.507807311,370
69245000,-141948.274913,316.646864361,370
69247500,-141131.197628,318.281927852,370
69250000,-139853.6348,314.33945597,370
69252500,-140795.064003,309.123966441,370
69255000,-139699.242028,316.954273417,370
69257500,-140467.780565,314.935067905,370
69260000,-140563.359797,316.760382672,370
69262500,-140168.868623,315.736856908,370
69265000,-141297.463334,312.607357669,370
69267500,-140602.413852,313.302947022,370
69270000,-140391.005072,317.048311961,370
69272500,-139758.793101,312.386275601,370
69275000,-141531.435687,312.852890585,370
69277500,-141000.568081,316.785702802,370
69280000,-140477.809177,315.63847642,370
69282500,-140284.80631,314.387426992,370
69285000,-140740.135405,316.410129676,370
69287500,-140136.633953,315.626795929,370
69290000,-140877.847874,315.718280356,370
69292500,-140878.6181,312.341718405,370
69295000,-141344.515867,313.600322557,370
69297500,-140469.015194,316.136374696,370
69300000,-140896.445775,317.183350389,370
69302500,-141196.440279,313.972820051,370
69305000,-141031.085877,316.185225259,370
69307500,-141218.837995,318.135424105,370
69310000,-140763.282445,312.815953207,370
69312500,-141044.620708,315.200534163,370
69315000,-140775.074258,314.916312126,370
69317500,-139980.753213,315.831971415,370
69320000,-141676.954062,312.002981452,370
69322500,-140888.933323,318.527612462,370
69325000,-141063.624655,315.110965938,370
69327500,-140703.220165,313.001727804,370
69330000,-141434.142274,315.680868088,370
69332500,-140930.628593,313.251348929,370
69335000,-140700.162374,315.576105423,370
69337500,-141781.691048,314.812690606,370
69340000,-140762.376889,308.532570322,370
69342500,-140650.674785,312.040980328,370
69345000,-141207.604751,315.949071024,370
69347500,-140575.666382,316.785387564,370
69350000,-139698.527191,310.779775917,370
69352500,-139705.135264,312.653964737,370
69355000,-141491.158174,312.44194981,370
69357500,-140942.73831,317.481352398,370
69360000,-141518.888819,316.633304143,370
69362500,-141278.466153,315.120963563,370
69365000,-140411.052303,313.233409964,370
69367500,-140453.666474,316.400775476,370
69370000,-140171.192857,313.835900416,370
69372500,-141522.42662,315.13729732,370
69375000,-140723.216222,316.808510566,370
69377500,-141187.588949,314.790196871,370
69380000,-140401.789597,312.763368565,370
69382500,-140797.066736,313.711341454,370
69385000,-140728.939678,314.547525474,370
69387500,-140389.357733,314.550486951,370
69390000,-139950.738931,315.46980059,370
69392500,-141151.003907,315.242274304,370
69395000,-140203.080262,316.781542553,370
69397500,-141150.156137,317.369174753,370
69400000,-140274.374878,313.80770599,370
69402500,-140131.657218,316.849185326,370
69405000,-140366.007706,315.304444898,370
69407500,-140795.745624,314.556975997,370
69410000,-140186.683961,318.600671504,370
69412500,-140856.035258,317.298139119,370
69415000,-141153.703428,313.972326039,370
69417500,-140409.03143,315.482734295,370
69420000,-140541.524678,312.471567186,370
69422500,-140531.620124,309.971886835,370
69425000,-140462.605577,312.430107132,370
69427500,-141026.115284,312.351499948,370
69430000,-141430.016376,314.190173059,370
69432500,-141340.871795,316.446957661,370
69435000,-140942.577895,314.378633964,370
69437500,-140746.507004,311.647784121,370
69440000,-141005.504253,311.54961018,370
69442500,-140732.736276,315.903100899,370
69445000,-140328.650874,316.83616061,370
69447500,-140820.386247,315.660908703,370
69450000,-140304.434774,316.883647713,370
69452500,-140666.468924,315.010329213,370
69455000,-140644.304677,317.294667679,370
69457500,-140374.612603,317.961197082,370
69460000,-140614.089383,315.059355414,370
69462500,-141106.853731,313.939624985,370
69465000,-141268.00553,313.979213913,370
69467500,-140544.86171,311.620938908,370
69470000,-140818.300593,312.774142569,370
69472500,-141415.580922,316.330194625,370
69475000,-140626.994571,313.652108732,370
69477500,-140902.827168,313.337356087,370
69480000,-140255.900843,316.755926756,370
69482500,-140091.043652,308.635419311,370
69485000,-140339.301176,311.694351683,370
69487500,-140474.702547,315.181575593,370
69490000,-140358.769812,318.992288906,370
69492500,-140597.997932,316.903605534,370
69495000,-140591.996561,310.353699337,370
69497500,-140426.202595,313.332794461,370
69500000,-140534.54706,315.175205437,370
69502500,-140434.783778,317.70464079,370
69505000,-140584.99541,312.354115279,370
69507500,-140778.2718,316.695462682,370
69510000,-140775.433392,314.335620943,370
69512500,-139617.847215,313.358198921,370
69515000,-140262.790807,314.993189611,370
69517500,-140921.17077,313.475236281,370
69520000,-139167.081047,312.771401985,370
69522500,-139792.461719,314.581335278,370
69525000,-140757.673195,314.280794581,370
69527500,-141150.033278,311.162077406,370
69530000,-140631.817542,318.367156245,370
69532500,-140891.743891,317.742429898,370
69535000,-140706.759061,314.46100891,370
69537500,-140245.598319,312.405713433,370
69540000,-140099.038679,309.626910481,370
69542500,-139844.252459,312.909941158,370
69545000,-139961.447347,318.84953368,370
69547500,-140955.096392,318.459694057,370
69550000,-140463.693486,312.108459658,370
69552500,-141072.434497,311.523680456,370
69555000,-140387.344555,312.575097256,370
69557500,-140311.074391,313.349311984,370
69560000,-140315.704078,311.411184907,370
69562500,-140270.73463,315.287032556,370
69565000,-139944.149626,317.027226527,370
69567500,-139508.979601,316.259260721,370
69570000,-141006.76286,315.920610022,370
69572500,-141275.839307,316.146676234,370
69575000,-140655.791261,316.5792007,370
69577500,-140723.9953,318.543027268,370
69580000,-140756.344446,312.83334195,370
69582500,-140943.194806,312.120156859,370
69585000,-140608.75726,320.86653202,370
69587500,-140975.100961,310.781093407,370
69590000,-140414.287848,312.151668037,370
69592500,-140138.265041,309.960827296,370
69595000,-139946.995614,313.832932505,370
69597500,-140906.854019,317.253405372,370
69600000,-140590.263505,314.45078451,370
69602500,-139524.64182,314.206671011,370
69605000,-141316.745518,313.485290307,370
69607500,-140486.28475,314.026725417,370
69610000,-140302.01551,319.467176899,370
69612500,-140861.53232,314.178333043,370
69615000,-141407.887933,311.367535923,370
69617500,-140782.203988,313.536285317,370
69620000,-140354.989865,314.740830519,370
69622500,-141172.659774,310.529582874,370
69625000,-139944.160895,317.377271485,370
69627500,-141266.109384,314.775385291,370
69630000,-140995.487346,313.818289529,370
69632500,-141277.473395,312.373650477,370
69635000,-141238.400766,318.411670846,370
69637500,-140370.221564,312.005574632,370
69640000,-140668.749393,314.522129095,370
69642500,-140752.498226,314.763293202,370
69645000,-140251.559277,314.465849596,370
69647500,-139464.369027,311.236917527,370
69650000,-141732.96928,315.620689786,370
69652500,-141512.257399,314.967731906,370
69655000,-141757.015721,315.122686711,370
69657500,-140747.952682,313.946188651,370
69660000,-140716.436348,315.733038918,370
69662500,-140885.425698,319.379633103,370
69665000,-140944.50147,320.37277716,370
69667500,-141811.15741,313.798432468,370
69670000,-141419.650489,310.351420925,370
69672500,-141437.895885,314.971257405,370
69675000,-139809.696675,314.997906984,370
69677500,-140775.280758,315.359360148,370
69680000,-140929.976678,313.831879377,370
69682500,-140291.182874,309.78577126,370
69685000,-141045.782675,312.222758456,370
69687500,-140768.833332,311.431678037,370
69690000,-140622.118157,314.632763271,370
69692500,-140533.574789,309.118081656,370
69695000,-140901.68024,310.074296205,370
69697500,-140011.13292,310.974477118,370
69700000,-140853.513165,317.1683968,370
69702500,-141325.748842,313.678041049,370
69705000,-140292.464786,316.951706482,370
69707500,-140914.470886,313.136003601,370
69710000,-141380.082581,314.11243542,370
69712500,-140452.474997,312.736360466,370
69715000,-140966.758472,317.0555509,370
69717500,-140653.607718,313.181711041,370
69720000,-140197.45904,316.604534177,370
69722500,-140855.010593,317.296247933,370
69725000,-140551.530186,313.588259077,370
69727500,-141466.005903,312.587437108,370
69730000,-140886.87326,316.263123022,370
69732500,-140408.982643,310.825307616,370
69735000,-140881.361217,317.30610871,370
69737500,-141462.545625,320.557571462,370
69740000,-141815.697926,314.338276241,370
69742500,-140934.079604,316.061524295,370
69745000,-141756.133326,312.369023429,370
69747500,-141057.725296,316.852174835,370
69750000,-140057.555292,313.715814022,370
69752500,-140599.378628,313.989590561,370
69755000,-140668.165513,313.49849704,370
69757500,-140804.419193,316.359103419,370
69760000,-140706.82644,312.217787393,370
69762500,-141053.111737,316.848371816,370
69765000,-139927.00342,316.12859967,370
69767500,-140836.886719,316.743378835,370
69770000,-141249.099358,314.853125653,370
69772500,-140824.173969,313.416769251,370
69775000,-140269.687032,318.238401307,370
69777500,-140536.839084,317.13064742,370
69780000,-140874.224777,314.302663842,370
69782500,-140847.698707,312.186620807,370
69785000,-140827.663168,316.189552099,370
69787500,-141711.065707,313.135549088,370
69790000,-140989.364494,319.053547318,370
69792500,-140695.013732,312.337717719,370
69795000,-140577.853219,320.239005572,370
69797500,-140615.583716,312.937958417,370
69800000,-140483.623309,317.506846496,370
69802500,-141082.853277,316.743141782,370
69805000,-141017.81699,315.484061738,370
69807500,-140053.580182,317.392321984,370
69810000,-139478.099041,308.1099143,370
69812500,-140655.099386,313.09170793,370
69815000,-141175.168717,314.632941143,370
69817500,-140181.031618,312.718844613,370
69820000,-140599.975421,313.01214398,370
69822500,-140467.394468,314.124802194,370
69825000,-140582.464176,316.626445202,370
69827500,-140458.323128,314.799397457,370
69830000,-140000.914077,314.29751773,370
69832500,-140593.015062,314.212525397,370
69835000,-140327.504184,314.174688597,370
69837500,-140659.385951,314.14027365,370
69840000,-139524.561851,315.434614186,370
69842500,-140187.216065,315.261395715,370
69845000,-141290.042688,319.824036034,370
69847500,-140502.483016,311.708923116,370
69850000,-140747.153611,315.36785939,370
69852500,-140838.164177,315.090107199,370
69855000,-140948.13181,313.629258457,370
69857500,-140521.79441,314.726868386,370
69860000,-141482.467198,316.832349858,370
69862500,-141340.539158,316.130821766,370
69865000,-140792.653233,314.347334765,370
69867500,-140861.620893,314.326004709,370
69870000,-140525.475405,312.921947469,370
69872500,-140851.607781,312.126703382,370
69875000,-140334.827991,313.527165012,370
69877500,-140073.720138,309.181940697,370
69880000,-140469.824167,314.610915607,370
69882500,-140546.607401,315.501274153,370
69885000,-140928.90809,310.25434474,370
69887500,-140648.209768,308.597966912,370
69890000,-141864.556921,313.204615118,370
69892500,-140706.570663,317.50536779,370
69895000,-141291.355489,311.870174925,370
