#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
45162500,-136562.600209,314.224547716,359
45165000,-136881.1624,318.475789793,359
45167500,-136868.371789,316.309170712,359
45170000,-136832.348631,311.300759492,359
45172500,-136467.395946,312.987599778,359
45175000,-136517.879239,311.268770204,359
45177500,-135449.249044,312.324910883,359
45180000,-136066.227997,313.140096137,359
45182500,-135696.605585,315.906711172,359
45185000,-135604.308839,314.453697543,359
45187500,-135696.239224,316.254704602,359
45190000,-135931.91818,313.242648545,359
45192500,-136137.994818,315.118519915,359
45195000,-136337.533084,312.637719693,359
45197500,-135906.86857,317.114073414,359
45200000,-135684.401162,312.227687608,359
45202500,-135852.022588,314.746211584,359
45205000,-136035.05434,314.905983066,359
45207500,-135749.170499,318.058687446,359
45210000,-135354.457199,315.329398669,359
45212500,-136122.870457,314.061529603,359
45215000,-135417.423479,314.526522083,359
45217500,-136305.107484,310.318988129,359
45220000,-136256.579075,310.327160239,359
45222500,-135828.770506,317.776945195,359
45225000,-135499.843783,316.070163618,359
45227500,-136206.456306,315.540950334,359
45230000,-135506.644375,316.216246792,359
45232500,-135928.79208,310.545136677,359
45235000,-135177.159212,311.538452077,359
45237500,-135966.44556,313.994136498,359
45240000,-134522.654591,316.472800223,359
45242500,-135548.688613,314.223824403,359
45245000,-135462.998905,310.884400496,359
45247500,-135833.491333,317.481386053,359
45250000,-135302.787049,314.431666629,359
45252500,-135094.582231,316.678472294,359
45255000,-136121.852191,318.690204826,359
45257500,-135320.048042,318.012026723,359
45260000,-135577.453309,315.524190262,359
45262500,-136655.433953,317.314934935,359
45265000,-135255.655902,311.358807763,359
45267500,-135647.53092,315.39434855,359
45270000,-136143.90182,311.291940817,359
45272500,-136344.75435,312.121419145,359
45275000,-136337.853461,313.164781068,359
45277500,-135335.1615,317.693576883,359
45280000,-136119.062323,312.190889899,359
45282500,-135135.755378,313.34938686,359
45285000,-136003.731656,313.555516441,359
45287500,-136564.430768,320.506331034,359
45290000,-135401.328292,308.720727727,359
45292500,-136044.231508,314.66760754,359
45295000,-136035.131936,312.960476501,359
45297500,-136091.058128,312.541695436,359
45300000,-135680.783886,314.287695681,359
45302500,-135239.562003,311.260740156,359
45305000,-136528.588852,312.323810833,359
45307500,-136308.958028,313.017078685,359
45310000,-135559.473709,309.203251166,359
45312500,-136851.534755,315.356102072,359
45315000,-135792.693413,315.033700235,359
45317500,-136544.018335,315.87684902,359
45320000,-135425.996261,313.198158968,359
45322500,-136202.198878,310.897252572,359
45325000,-136241.937378,314.310604247,359
45327500,-135672.09914,315.313281694,359
45330000,-136029.157404,314.167457306,359
45332500,-136436.466484,313.540649298,359
45335000,-136058.02988,313.315615398,359
45337500,-135714.478615,314.160165205,359
45340000,-135835.422933,315.557352609,359
45342500,-135813.794322,314.472230843,359
45345000,-135659.019514,312.702381962,359
45347500,-135929.268305,311.831844957,359
45350000,-135263.822941,313.090801885,359
45352500,-136579.277804,316.028330979,359
45355000,-136105.779932,311.615031508,359
45357500,-135238.015667,314.836892742,359
45360000,-135274.702983,313.171296366,359
45362500,-136072.403851,317.231207502,359
45365000,-136847.665013,310.146393821,359
45367500,-136255.903669,313.655985078,359
45370000,-136940.51935,313.811259206,359
45372500,-136974.134082,315.193729574,359
45375000,-135731.099846,316.967614499,359
45377500,-136020.048544,310.349378439,359
45380000,-135335.692338,315.034734578,359
45382500,-135896.877703,312.88615431,359
45385000,-136773.43005,312.572581843,359
45387500,-136701.892773,314.668346933,359
45390000,-136384.795642,319.24731451,359
45392500,-135572.378229,316.537504308,359
45395000,-136108.527947,305.356093649,359
45397500,-135764.649344,311.204971743,359
45400000,-136189.239793,317.19311222,359
45402500,-134909.00598,307.147467544,359
45405000,-136659.408711,309.877004618,359
45407500,-136103.014402,310.87488207,359
45410000,-135870.899275,313.621937229,359
45412500,-136062.744435,310.16173584,359
45415000,-135535.486134,314.763372116,359
45417500,-135555.436745,316.840083903,359
45420000,-136840.762969,314.796725924,359
45422500,-136033.315991,311.312744204,359
45425000,-135315.650244,318.250737159,359
45427500,-135777.230476,315.08468916,359
45430000,-135688.299969,313.563860205,359
45432500,-135885.126892,309.566190273,359
45435000,-135256.805695,314.985997594,359
45437500,-135489.353257,313.27290597,359
45440000,-136598.885971,316.094274339,359
45442500,-137230.225741,311.677256786,359
45445000,-136174.831915,312.867774162,359
45447500,-136108.205084,313.589091422,359
45450000,-135332.808381,313.558913754,359
45452500,-135054.361423,313.455046402,359
45455000,-136059.450006,310.710766409,359
45457500,-136713.464898,318.623310695,359
45460000,-136601.629457,317.306831421,359
45462500,-136361.870237,314.8034023,359
45465000,-136154.533191,316.778560733,359
45467500,-137191.936684,317.591077131,359
45470000,-136342.647706,314.641833404,359
45472500,-137180.037569,311.116598319,359
45475000,-136329.685847,316.138821916,359
45477500,-137102.140224,312.402009291,359
45480000,-136527.085708,315.642979744,359
45482500,-136575.279822,314.282577526,359
45485000,-136322.783902,313.963342987,359
45487500,-135700.612472,312.91567656,359
45490000,-136994.366968,312.329498587,359
45492500,-135986.373362,316.411854177,359
45495000,-136199.568665,313.573656372,359
45497500,-136038.674005,311.568360168,359
45500000,-136387.182345,316.036932374,359
45502500,-136591.290454,315.646216906,359
45505000,-136410.520611,311.968390459,359
45507500,-136808.753997,310.216885661,359
45510000,-136006.190465,311.987755065,359
45512500,-136331.906562,315.453211887,359
45515000,-136101.569196,310.786138869,359
45517500,-136622.856929,316.965089224,359
45520000,-136579.945024,316.048622625,359
45522500,-136424.378312,317.693006874,359
45525000,-136454.308725,316.166238508,359
45527500,-137236.53478,312.117601924,359
45530000,-136392.81235,313.22542879,359
45532500,-136232.154216,316.327664295,359
45535000,-135630.26777,315.861538116,359
45537500,-136519.06614,315.896501548,359
45540000,-135502.96415,316.153794938,359
45542500,-135847.441596,316.32951297,359
45545000,-136092.690893,313.093635535,359
45547500,-135898.509608,308.100803858,359
45550000,-135937.977315,316.494563054,359
45552500,-135560.777196,316.023312231,359
45555000,-134945.36695,315.015448548,359
45557500,-135332.176865,315.514496503,359
45560000,-135974.584205,316.489463353,359
45562500,-136513.886359,311.67860501,359
45565000,-135810.882494,315.264253604,359
45567500,-136251.156138,309.545705981,359
45570000,-135791.50305,311.416118202,359
45572500,-137257.798626,316.879870062,359
45575000,-136603.600768,316.421743041,359
45577500,-135695.442709,314.149395748,359
45580000,-137197.24028,315.662249214,359
45582500,-135600.79066,312.030749113,359
45585000,-135546.785298,314.571325306,359
45587500,-136765.969843,312.263731259,359
45590000,-136000.266137,313.185442844,359
45592500,-137026.128043,307.499678684,359
45595000,-135469.787574,317.784454162,359
45597500,-136524.227046,313.835275361,359
45600000,-136544.789281,315.596361419,359
45602500,-136379.064599,313.157876722,359
45605000,-135642.029238,311.366822077,359
45607500,-135574.493116,310.900759607,359
45610000,-135725.19915,318.692336211,359
45612500,-136082.576437,315.058022305,359
45615000,-136195.75661,315.915903168,359
45617500,-136554.567211,316.459061981,359
45620000,-137049.312505,314.183187162,359
45622500,-136248.959267,319.384630364,359
45625000,-137197.46568,314.363418648,359
45627500,-136028.883212,314.761647566,359
45630000,-135757.883999,320.227053459,359
45632500,-136024.059876,310.691657605,359
45635000,-135043.241988,311.795436183,359
45637500,-135805.273604,316.577821156,359
45640000,-136237.581261,314.280434539,359
45642500,-136249.090969,313.677990412,359
45645000,-136155.341823,315.218620146,359
45647500,-136750.667704,310.157721091,359
45650000,-136108.793351,315.443959127,359
45652500,-136105.061103,313.802568984,359
45655000,-136748.964882,315.987343451,359
45657500,-137239.68216,313.204007131,359
45660000,-136249.450823,317.994685533,359
45662500,-136963.105702,312.543458004,359
45665000,-137433.189343,315.489265039,359
45667500,-136687.186652,318.909088404,359
45670000,-137362.042315,315.942386171,359
45672500,-137155.576593,313.033489662,359
45675000,-136322.333209,315.921404519,359
45677500,-136091.01109,315.305985541,359
45680000,-135618.358258,312.268776185,359
45682500,-136077.633582,317.014165299,359
45685000,-136232.413817,314.886703808,359
45687500,-135043.686039,314.769136694,359
45690000,-135714.647218,312.572843274,359
45692500,-135856.471099,313.487954539,359
45695000,-136090.365425,311.483153721,359
45697500,-136495.638706,314.111420625,359
45700000,-137293.813733,313.036765931,359
45702500,-136767.667484,309.988196011,359
45705000,-136438.022016,315.666247916,359
45707500,-136167.951942,311.434744837,359
45710000,-137374.109167,315.089397011,359
45712500,-136808.732739,310.308320971,359
45715000,-136020.08241,316.85892312,359
45717500,-136681.998251,316.661053794,359
45720000,-135841.051105,314.045443782,359
45722500,-136554.510488,315.041558123,359
45725000,-136398.009235,316.029995591,359
45727500,-135656.876716,314.227103128,359
45730000,-136081.720206,312.374922769,359
45732500,-134393.468734,311.196664159,359
45735000,-135940.654088,314.753053082,359
45737500,-136764.037342,309.60415329,359
45740000,-136899.085909,315.10115479,359
45742500,-135963.63185,314.327429117,359
45745000,-136521.487249,315.311988545,359
45747500,-136308.516437,314.217659784,359
45750000,-136406.286112,314.289725447,359
45752500,-135766.926464,312.589881883,359
45755000,-135915.114241,312.298507871,359
45757500,-136406.381596,315.952467618,359
45760000,-136192.85213,317.236564229,359
45762500,-136770.763972,312.702366183,359
45765000,-136461.229788,311.812978661,359
45767500,-136636.756082,315.829385661,359
45770000,-136060.154423,318.238559543,359
45772500,-136523.213018,316.19822184,359
45775000,-137076.682575,316.017673764,359
45777500,-135476.32882,312.198454755,359
45780000,-136257.932877,316.139058582,359
45782500,-136845.416153,316.963778112,359
45785000,-136049.283519,314.037666226,359
45787500,-136084.35009,316.074880277,359
45790000,-135455.042364,315.686478925,359
45792500,-136403.833188,318.582045777,359
45795000,-135823.697281,314.626155364,359
45797500,-136074.182852,311.662969175,359
45800000,-135816.858322,316.678576666,359
45802500,-136093.632179,313.836522592,359
45805000,-136487.348956,313.888051263,359
45807500,-136826.592406,315.818569641,359
45810000,-135749.540835,313.975270207,359
45812500,-136555.873297,311.549738407,359
45815000,-135707.73985,309.634523945,359
45817500,-136121.83663,313.824849045,359
45820000,-136614.893928,315.470030631,359
45822500,-136361.668508,313.271797244,359
45825000,-136576.986811,313.340148414,359
45827500,-136097.983644,319.842508409,359
45830000,-136226.768796,316.967774261,359
45832500,-136295.515032,310.536328033,359
45835000,-136767.56922,311.975576439,359
45837500,-136102.690087,316.029185922,359
45840000,-135597.362481,311.894387306,359
45842500,-135852.338998,317.318034408,359
45845000,-136696.135493,315.289836705,359
45847500,-136202.948156,311.690010721,359
45850000,-135789.038902,317.749907933,359
45852500,-136230.37577,316.255356965,359
45855000,-135910.950865,311.974594677,359
45857500,-137053.886349,314.751614104,359
45860000,-136397.397536,315.061567031,359
45862500,-136164.955531,316.137597863,359
45865000,-136214.029674,314.784829608,359
45867500,-136319.589421,315.261295164,359
45870000,-136198.905797,311.07277426,359
45872500,-136523.28546,315.846904069,359
45875000,-135361.982752,310.523194479,359
45877500,-136486.881504,319.117737901,359
45880000,-136137.423246,318.435767066,359
45882500,-135908.287093,312.915381515,359
45885000,-136415.770973,316.138788473,359
45887500,-137132.870871,314.647531302,359
45890000,-136905.179265,314.929118048,359
45892500,-136482.120288,314.344405285,359
45895000,-135899.971333,313.392657326,359
45897500,-136521.425461,313.939682307,359
45900000,-136907.458545,313.122860832,359
45902500,-136306.565941,316.304824359,359
45905000,-136207.512192,317.671944014,359
45907500,-136412.493905,317.626286585,359
45910000,-135978.005515,312.418387545,359
45912500,-136857.660392,319.576950784,359
45915000,-135238.898717,316.338004153,359
45917500,-136816.02879,313.701486274,359
45920000,-136318.073955,315.089521011,359
45922500,-137364.023737,314.654705574,359
45925000,-135189.994784,314.980262914,359
45927500,-136263.221528,317.388451602,359
45930000,-135771.467519,313.241297908,359
45932500,-136427.856144,316.041271109,359
45935000,-136473.749827,312.635195785,359
45937500,-136563.290178,312.094874633,359
45940000,-136623.950228,311.973154741,359
45942500,-136156.232363,311.327348505,359
45945000,-136005.591149,316.609860013,359
45947500,-135937.543006,317.183416463,359
45950000,-136370.621002,314.743310556,359
45952500,-136019.163064,315.162537515,359
45955000,-136166.384177,316.166743441,359
45957500,-135763.868381,312.675780133,359
45960000,-136039.733858,317.698836857,359
45962500,-136014.499314,313.445909723,359
45965000,-135595.875837,317.265604075,359
45967500,-135856.19747,318.060061766,359
45970000,-136579.288057,316.231745571,359
45972500,-136469.015748,311.877413387,359
45975000,-135727.987913,315.868424712,359
45977500,-135941.284814,314.588468598,359
45980000,-135527.644888,313.838069681,359
45982500,-135370.379994,315.783885585,359
45985000,-136510.208908,311.288939969,359
45987500,-137039.911491,312.410942177,359
45990000,-136653.96739,312.649446752,359
45992500,-137003.343797,313.530853318,359
45995000,-136345.534053,315.554827424,359
45997500,-135640.936859,312.057119106,359
46000000,-135333.569967,309.640087758,359
46002500,-136438.884388,313.728204106,359
46005000,-135237.93773,310.5477049,359
46007500,-135618.319146,315.002410402,359
46010000,-135946.111737,316.791850291,359
46012500,-135915.748812,314.320420345,359
46015000,-136105.038776,316.146142471,359
46017500,-136097.630289,310.919892798,359
46020000,-136774.330235,315.471808733,359
46022500,-136549.42701,316.131304361,359
46025000,-136463.283497,313.65664758,359
46027500,-135827.123483,315.688355191,359
46030000,-136498.807009,310.821998949,359
46032500,-136023.942358,318.211499232,359
46035000,-136086.657817,316.683518925,359
46037500,-136343.582095,312.833091934,359
46040000,-134722.02564,316.121832903,359
46042500,-135268.914026,311.726650845,359
46045000,-136204.12423,314.010168972,359
46047500,-136142.366625,314.213674676,359
46050000,-135823.065573,316.352432142,359
46052500,-135953.725046,316.329334037,359
46055000,-136135.003919,314.334922974,359
46057500,-136063.288333,313.088332078,359
46060000,-136286.95806,314.975007829,359
46062500,-135072.954585,317.203793541,359
46065000,-135813.133195,313.523366269,359
46067500,-136380.414452,316.326423056,359
46070000,-136485.91197,314.963905131,359
46072500,-135930.70306,319.086476726,359
46075000,-136424.550713,311.072773869,359
46077500,-135166.4331,313.893791343,359
46080000,-135653.979258,316.383838924,359
46082500,-135912.086909,311.196139425,359
46085000,-135688.493249,316.631438133,359
46087500,-136698.34258,314.274936917,359
46090000,-135513.756705,310.184190887,359
46092500,-135563.912991,319.025871281,359
46095000,-135460.531326,313.296597569,359
46097500,-135944.129754,316.302050607,359
46100000,-135552.446822,313.23307521,359
46102500,-136280.368429,312.401347748,359
46105000,-136739.369963,314.868916087,359
46107500,-136094.498662,309.187518256,359
46110000,-135864.973789,311.536837586,359
46112500,-136220.860118,311.578390206,359
46115000,-135551.609354,315.768625609,359
46117500,-136561.843526,314.57006858,359
46120000,-135243.015778,314.57464883,359
46122500,-136474.455046,315.073658756,359
46125000,-136043.538228,315.886382203,359
46127500,-135996.127705,311.68537636,359
46130000,-136075.40697,317.991607671,359
46132500,-137156.738534,318.564335301,359
46135000,-136158.739788,315.714008858,359
46137500,-135966.911489,315.613225164,359
46140000,-134907.120857,315.260908429,359
46142500,-136613.149452,314.371357519,359
46145000,-134671.994685,310.517770546,359
46147500,-135502.986097,312.891445464,359
46150000,-136162.38751,316.02380865,359
46152500,-136501.942094,314.195520892,359
46155000,-136528.315891,311.557101771,359
46157500,-136726.007807,311.234001677,359
46160000,-136089.041611,317.243452774,359
46162500,-135421.370126,315.498503957,359
46165000,-136464.545826,315.821981253,359
46167500,-135503.738812,314.089261321,359
46170000,-135547.927313,313.895777702,359
46172500,-135750.17414,318.37436128,359
46175000,-135906.945403,318.358265322,359
46177500,-135705.054198,311.777302859,359
46180000,-136680.910128,313.684815405,359
46182500,-135461.952721,312.055650128,359
46185000,-135625.313539,314.840813153,359
46187500,-136595.364449,317.624626072,359
46190000,-136808.285665,313.709492871,359
46192500,-136684.819049,313.960159961,359
46195000,-136241.510867,313.734972073,359
46197500,-134659.106605,310.412865603,359
46200000,-136360.55423,316.002655332,359
46202500,-136275.630608,317.568258192,359
46205000,-135623.234578,315.659191282,359
46207500,-135324.709556,313.305562098,359
46210000,-135722.411605,312.947150981,359
46212500,-135988.175097,315.906392888,359
46215000,-136319.26455,316.399186658,359
46217500,-136040.975022,313.86867142,359
46220000,-135221.917027,312.959130328,359
46222500,-135287.721435,312.002187822,359
46225000,-136206.56987,318.160654288,359
46227500,-135655.627851,316.050359597,359
46230000,-135252.375109,316.289651663,359
46232500,-136387.62241,309.225122737,359
46235000,-135583.204364,315.990014646,359
46237500,-136019.912981,314.224235925,359
46240000,-135489.628886,312.894304249,359
46242500,-135539.019512,312.740063016,359
46245000,-136452.881596,315.929119731,359
46247500,-136108.759959,318.083937973,359
46250000,-135520.903532,314.813378586,359
46252500,-134920.661106,314.229177466,359
46255000,-136011.226184,315.865922853,359
46257500,-135724.515436,312.08516492,359
46260000,-135572.172826,313.793454091,359
46262500,-136109.057578,318.837920666,359
46265000,-135549.958936,317.643372479,359
46267500,-135579.955805,312.529505002,359
46270000,-135594.950131,313.443406139,359
46272500,-136248.725672,309.902813961,359
46275000,-136456.597279,314.182313461,359
46277500,-135990.835075,317.98894905,359
46280000,-136182.157464,312.889386397,359
46282500,-135971.033505,314.943915201,359
46285000,-135836.734667,312.923776349,359
46287500,-136904.181319,317.164292909,359
46290000,-135991.008111,316.384948309,359
46292500,-135423.035794,315.779216039,359
46295000,-135717.143191,313.013625188,359
46297500,-136678.831602,313.743273128,359
46300000,-136232.777839,311.490973693,359
46302500,-136264.173626,313.914659038,359
46305000,-136560.938238,311.346627721,359
46307500,-135764.2292,316.310745189,359
46310000,-135504.853282,313.152881487,359
46312500,-136129.186364,310.553053377,359
46315000,-135732.496748,313.067956006,359
46317500,-135183.22541,313.260436482,359
46320000,-136571.934684,315.436147686,359
46322500,-135695.913877,316.425475193,359
46325000,-136221.767304,321.15003345,359
46327500,-136148.125346,315.665383567,359
46330000,-136082.403274,310.836424255,359
46332500,-135854.18791,315.866951381,359
46335000,-136496.302476,314.495612733,359
46337500,-135932.765023,312.030584525,359
46340000,-135675.664033,315.43147276,359
46342500,-135239.613532,312.989937775,359
46345000,-136113.366832,312.217942262,359
46347500,-136055.943424,309.128717546,359
46350000,-134991.871982,314.726414655,359
46352500,-136612.782736,313.643201491,359
46355000,-136528.366995,318.026524242,359
46357500,-136795.919948,312.877036327,359
46360000,-136325.935283,312.554943579,359
46362500,-136017.246679,316.052131463,359
46365000,-136835.628292,316.044661786,359
46367500,-136194.411287,316.824218656,359
46370000,-136560.393702,314.063729255,360
46372500,-136306.620098,313.377851735,359
46375000,-135172.824646,312.860440256,360
46377500,-135102.453937,316.262167761,360
46380000,-135848.298155,311.334358054,360
46382500,-136071.685566,313.398265324,360
46385000,-136066.708172,316.899214769,360
46387500,-135418.548975,311.969259168,360
46390000,-135680.035276,310.933301923,360
46392500,-136593.029224,316.868544725,360
46395000,-135448.869907,315.605895605,360
46397500,-135722.200485,312.727833705,360
46400000,-136717.036981,314.720161182,360
46402500,-136441.531299,313.49213707,360
46405000,-134878.408795,316.637196165,360
46407500,-134848.665296,312.523016542,360
46410000,-136152.463082,310.907138402,360
46412500,-136031.039829,316.145398123,360
46415000,-136162.181362,313.59062847,360
46417500,-135428.412751,313.793267024,360
46420000,-136178.046192,314.374499893,360
46422500,-135890.047852,311.986668322,360
46425000,-135414.095078,314.590155536,360
46427500,-135846.47648,312.926098464,360
46430000,-135502.990952,314.163377769,360
46432500,-136039.880156,315.572972068,360
46435000,-135980.890804,313.886490111,360
46437500,-136734.258393,317.590866589,360
46440000,-136117.570881,314.669083788,360
46442500,-135801.280743,313.771996723,360
46445000,-135237.640594,314.050752913,360
46447500,-136136.282398,311.034820862,360
46450000,-135088.192638,315.558312414,360
46452500,-135337.090331,315.899307412,360
46455000,-134853.215246,315.560781398,360
46457500,-136312.734752,318.491865908,360
46460000,-135302.403064,313.877767648,360
46462500,-135121.877005,314.398590801,360
46465000,-135215.579599,314.945284741,360
46467500,-136402.311185,311.863823135,360
46470000,-135487.560996,313.851590833,360
46472500,-136034.636864,311.968971773,360
46475000,-135887.746951,313.792902594,360
46477500,-135297.181027,314.488539458,360
46480000,-135747.048983,316.024773481,360
46482500,-136583.105299,313.662131831,360
46485000,-135738.301714,311.480937485,360
46487500,-135554.949372,315.87943654,360
46490000,-136200.519396,312.385080938,360
46492500,-135095.517174,311.869958855,360
46495000,-135859.832656,315.613610697,360
46497500,-135536.35342,312.218605498,360
46500000,-135234.029595,315.123592813,360
46502500,-135819.091567,312.163838013,360
46505000,-135550.542787,312.304663766,360
46507500,-136122.162287,310.544911722,360
46510000,-135823.250737,316.563031834,360
46512500,-135891.572716,318.487500081,360
46515000,-135042.54259,315.389534026,360
46517500,-135993.631618,313.459340966,360
46520000,-136297.939257,318.452974777,360
46522500,-135908.153121,311.067082229,360
46525000,-135320.062306,315.331701244,360
46527500,-135898.985734,312.642428106,360
46530000,-135476.03727,313.401980616,360
46532500,-135665.430907,315.102585753,360
46535000,-133915.412487,313.625574628,360
46537500,-136358.718609,314.061786053,360
46540000,-136537.29436,317.505548834,360
46542500,-135600.337434,316.949425276,360
46545000,-135798.242982,311.609041053,360
46547500,-136307.628071,315.33633707,360
46550000,-137245.761896,313.4359628,360
46552500,-135855.178058,314.753520494,360
46555000,-136884.917479,316.423017044,360
46557500,-135941.626065,320.105125081,360
46560000,-136465.368729,315.3226587,360
46562500,-136934.408008,317.062883257,360
46565000,-135103.440563,313.950770414,360
46567500,-136122.645459,314.019069275,360
46570000,-136356.371212,314.787882218,360
46572500,-135988.649178,314.78740214,360
46575000,-136486.40467,313.687155492,360
46577500,-136432.163378,314.234203968,360
46580000,-136841.099592,318.036061566,360
46582500,-136224.654784,310.6173789,360
46585000,-136760.761323,313.238892404,360
46587500,-136025.649566,315.865006778,360
46590000,-136452.884286,317.579980678,360
46592500,-135718.857421,315.589174991,360
46595000,-136350.288255,316.933196321,360
46597500,-135593.804959,315.588001402,360
46600000,-136229.60771,314.365502875,360
46602500,-136090.160892,313.264095539,360
46605000,-136068.935777,314.914115776,360
46607500,-136453.505281,312.391881133,360
46610000,-134537.788706,311.83846426,360
46612500,-136858.552746,315.281402655,360
46615000,-135584.633889,314.042167431,360
46617500,-136008.175342,313.195590661,360
46620000,-136351.298025,313.786534626,360
46622500,-135734.583604,315.070386998,360
46625000,-136176.527505,314.04605999,360
46627500,-135952.786562,316.074105613,360
46630000,-136167.009202,312.835683982,360
46632500,-136339.499015,316.45439942,360
46635000,-135524.334204,313.158959321,360
46637500,-136303.124978,315.041558223,360
46640000,-135598.911002,315.137833355,360
46642500,-136277.075496,315.549762996,360
46645000,-135937.513435,314.349250985,360
46647500,-135645.09193,313.49804083,360
46650000,-135639.695651,319.822804464,360
46652500,-136343.447297,315.779488705,360
46655000,-136277.778492,317.620873055,360
46657500,-136717.211473,309.603482716,360
46660000,-136739.628636,312.174687556,360
46662500,-136528.855359,313.312420003,360
46665000,-136102.936341,315.88626909,360
46667500,-136608.216467,316.708923666,360
46670000,-136317.555775,308.143323532,360
46672500,-135840.804981,318.382917296,360
46675000,-135651.643838,313.29940426,360
46677500,-134876.82885,315.202578977,360
46680000,-135011.380796,314.528704193,360
46682500,-135375.864118,314.176610561,360
46685000,-135473.009148,310.742543409,360
46687500,-135068.923575,317.731741423,360
46690000,-136164.836591,314.093011296,360
46692500,-135673.029249,315.266078944,360
46695000,-135381.395316,317.416868025,360
46697500,-135736.731566,314.542587708,360
46700000,-135452.212471,316.273362148,360
46702500,-135458.318845,312.438192665,360
46705000,-136482.331711,313.70386448,360
46707500,-136078.600522,314.183926599,360
46710000,-135375.175702,316.87550108,360
46712500,-134692.134065,314.418092633,360
46715000,-135109.329916,312.267891722,360
46717500,-136390.087622,311.686424729,360
46720000,-136184.290037,317.378401124,360
46722500,-136659.048727,313.153123174,360
46725000,-136851.789974,311.733687482,360
46727500,-135618.721171,308.910712798,360
46730000,-135975.982375,311.655543018,360
46732500,-135987.139417,309.271342387,360
46735000,-135750.192071,318.225496445,360
46737500,-136113.953328,314.688798171,360
46740000,-135111.131261,312.896950354,360
46742500,-135165.943189,314.291856124,360
46745000,-136146.600117,314.272040653,360
46747500,-135851.443311,314.507692848,360
46750000,-135602.376698,311.081252699,360
46752500,-136194.574856,315.353523611,360
46755000,-135307.476945,313.00972547,360
46757500,-135585.950051,316.061713577,360
46760000,-135757.704637,313.305162375,360
46762500,-135981.543174,312.271029129,360
46765000,-135897.389247,314.377928056,360
46767500,-135783.570961,312.293981918,360
46770000,-136599.992029,311.797991481,360
46772500,-135370.818338,314.380556304,360
46775000,-135395.979156,314.285127711,360
46777500,-135739.168919,312.413167564,360
46780000,-135540.58023,315.079615791,360
46782500,-136314.503872,315.370388984,360
46785000,-136150.100047,317.959930098,360
46787500,-136139.134428,315.145059866,360
46790000,-136132.501891,315.892087253,360
46792500,-135962.204909,315.51504133,360
46795000,-136108.320099,313.516006038,360
46797500,-136028.062917,315.953988067,360
46800000,-136016.884035,312.53099077,360
46802500,-135808.832638,317.359022744,360
46805000,-134615.33257,313.628691146,360
46807500,-135368.766887,318.478855488,360
46810000,-135911.988728,314.625530652,360
46812500,-135910.442027,315.914383611,360
46815000,-134291.829694,310.802089872,360
46817500,-136486.333612,314.403888333,360
46820000,-136491.538203,319.848013919,360
46822500,-135954.575352,315.500605149,360
46825000,-135137.436346,315.020590584,360
46827500,-135434.322431,314.094234961,360
46830000,-136012.054265,311.552942963,360
46832500,-135041.160478,316.002046143,360
46835000,-135219.974886,307.592691805,360
46837500,-136249.865968,315.575742809,360
46840000,-135617.079599,317.146072178,360
46842500,-135772.866428,312.851653994,360
46845000,-136338.298383,312.720736972,360
46847500,-135974.614077,317.308636675,360
46850000,-135949.88249,314.484979312,360
46852500,-136011.230762,312.30150982,360
46855000,-135487.289118,313.845122623,360
46857500,-135620.654673,315.583857836,360
46860000,-136815.064196,315.479762171,360
46862500,-135996.481605,313.659415288,360
46865000,-135634.28643,312.78904878,360
46867500,-136049.854487,315.040028452,360
46870000,-135638.73112,313.084184009,360
46872500,-136291.468714,314.741868107,360
46875000,-135345.49437,313.831413618,360
46877500,-136289.334416,313.592872252,360
46880000,-135545.158253,314.651228711,360
46882500,-135851.516787,309.870855843,360
46885000,-136039.394664,314.603856632,360
46887500,-135236.412755,317.501075772,360
46890000,-135540.337585,315.069969223,360
46892500,-135804.30186,310.923710489,360
46895000,-135769.166969,315.737115203,360
46897500,-136296.338666,314.535809391,360
46900000,-136307.694082,312.603940935,360
46902500,-136415.106471,314.895757855,360
46905000,-135341.26867,315.210803878,360
46907500,-136273.300044,313.17113684,360
46910000,-136381.006767,313.848504239,360
46912500,-135816.22628,314.547671947,360
46915000,-136545.628434,311.935138011,360
46917500,-135435.747264,317.008300307,360
46920000,-135881.888518,316.113675475,360
46922500,-135212.039012,314.568086219,360
46925000,-135401.221966,314.9441467,360
46927500,-136218.143253,310.000716461,360
46930000,-135593.408461,311.847781081,360
46932500,-135843.395009,316.632938714,360
46935000,-135249.87841,316.114665238,360
46937500,-134922.393027,311.919030214,360
46940000,-135775.924594,315.215752433,360
46942500,-136335.509453,317.367941701,360
46945000,-134112.446153,314.187171446,360
46947500,-135664.889284,314.03860432,360
46950000,-136048.980261,317.377326702,360
46952500,-136225.8855,313.298074643,360
46955000,-135777.656006,316.374094196,360
46957500,-135877.6535,312.287753988,360
46960000,-136279.752899,316.479300049,360
46962500,-135671.419145,316.144095254,360
46965000,-135949.850606,316.254821441,360
46967500,-136479.906078,318.327964891,360
46970000,-135257.218111,314.553228163,360
46972500,-135730.942514,316.452799841,360
46975000,-135271.185314,317.543202368,360
46977500,-136214.649928,313.423853509,360
46980000,-135913.838035,315.710163028,360
46982500,-136059.984082,314.21202265,360
46985000,-136357.876506,308.529834622,360
46987500,-137098.891118,314.03837207,360
46990000,-135530.42119,313.760455095,360
46992500,-135450.332645,314.223214612,360
46995000,-136245.710361,310.898358395,360
