#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
40732500,-120740.922693,318.75058073,366
40735000,-120040.434574,311.097304977,366
40737500,-120035.689192,314.429638318,366
40740000,-119661.812184,313.488567473,366
40742500,-119980.949276,313.194543303,366
40745000,-119670.025344,316.345644684,366
40747500,-119111.514151,314.441818111,366
40750000,-120321.098886,316.324846565,366
40752500,-119469.509733,315.599826815,366
40755000,-120599.148814,319.492346036,366
40757500,-120737.604286,313.987781679,366
40760000,-120487.294818,315.545548598,366
40762500,-120841.135765,312.094115838,366
40765000,-119372.773359,311.124564668,366
40767500,-120307.687228,315.480425221,366
40770000,-120117.042493,312.55463876,366
40772500,-120439.872584,315.569414042,366
40775000,-119669.935777,316.033439274,366
40777500,-119876.411933,311.182949514,366
40780000,-119975.517862,312.685497914,366
40782500,-119416.566112,312.626235418,366
40785000,-119693.911338,316.072011583,366
40787500,-119834.603109,311.330213293,366
40790000,-119452.05932,315.246108554,366
40792500,-119950.265747,316.031771454,366
40795000,-118554.723708,311.717809244,366
40797500,-118755.857764,316.844433309,366
40800000,-119041.253663,314.428019561,366
40802500,-120380.593217,313.998835378,366
40805000,-118851.269997,316.520264402,366
40807500,-119543.818206,316.242422491,366
40810000,-120349.384944,314.732281509,366
40812500,-120181.970359,316.648395152,366
40815000,-119724.841423,308.110588226,366
40817500,-120342.833332,313.305289041,366
40820000,-119882.448247,310.829880441,366
40822500,-118911.811273,312.510624026,366
40825000,-119273.629492,316.124728309,366
40827500,-119015.59021,312.993411004,366
40830000,-120910.972443,312.59495244,366
40832500,-120980.962183,309.965879829,366
40835000,-119628.440266,312.470632391,366
40837500,-119430.22249,319.027798877,366
40840000,-119805.964145,314.072993479,366
40842500,-120018.514299,315.366794185,366
40845000,-120197.662746,314.856478309,366
40847500,-120456.386053,312.175266682,366
40850000,-120721.903407,311.663373369,366
40852500,-119848.516221,312.485736711,366
40855000,-120473.534043,314.067786826,366
40857500,-120555.411531,318.020704408,366
40860000,-120411.335909,316.134070274,366
40862500,-120747.889762,312.178855207,366
40865000,-119745.942298,315.953192254,366
40867500,-119422.146951,311.319819651,366
40870000,-120098.554799,313.925658894,366
40872500,-119746.900225,316.825351725,366
40875000,-120465.802407,314.69106848,366
40877500,-119874.654535,315.128896658,366
40880000,-118581.014385,312.791645252,366
40882500,-120289.009502,316.202356299,366
40885000,-119698.72023,317.682685346,366
40887500,-120706.130684,313.397508468,366
40890000,-119965.305931,311.051040845,366
40892500,-119655.451806,312.361193855,366
40895000,-120643.033832,308.910841324,366
40897500,-119763.657263,315.51215573,366
40900000,-120196.09641,315.452128746,366
40902500,-119050.783147,314.017918373,366
40905000,-119580.408087,319.638115441,366
40907500,-120406.281765,316.083059215,366
40910000,-119188.120369,312.817319894,366
40912500,-119903.310549,313.547192047,366
40915000,-119523.163403,316.945521695,366
40917500,-120350.112115,311.923098814,366
40920000,-120457.035009,315.024262785,366
40922500,-120006.331334,312.566558831,366
40925000,-119599.847654,314.411091512,366
40927500,-120268.54333,315.936475026,366
40930000,-119756.888335,312.916323119,366
40932500,-119972.990362,314.968878979,366
40935000,-119772.148283,311.980597766,366
40937500,-119949.885784,312.733061171,366
40940000,-119665.909036,316.012164177,366
40942500,-120622.462808,313.828610805,366
40945000,-120319.332974,317.157276954,366
40947500,-120368.259951,309.403720096,366
40950000,-119566.159016,313.811991674,366
40952500,-120216.478271,312.222571673,366
40955000,-119766.03162,317.288210085,366
40957500,-120422.532817,311.991335015,366
40960000,-119977.933003,315.609986931,366
40962500,-120042.923905,312.934700092,366
40965000,-120739.566901,320.087812599,366
40967500,-119816.047105,316.328568554,366
40970000,-119534.153803,316.977156702,366
40972500,-120765.518229,312.176765626,366
40975000,-120480.491756,312.091822954,366
40977500,-119583.792022,313.390915505,366
40980000,-119676.497434,314.916430143,366
40982500,-120916.22955,313.305021456,366
40985000,-119586.196536,315.024873625,366
40987500,-119487.39194,314.467117481,366
40990000,-119927.016926,313.693121035,366
40992500,-120645.319205,311.641378895,366
40995000,-120606.202859,316.936922786,366
40997500,-120388.130315,310.931299151,366
41000000,-120093.72792,312.507496102,366
41002500,-120903.800523,319.98405779,366
41005000,-118740.125737,316.225700455,366
41007500,-119172.637655,312.885328867,366
41010000,-119528.271424,309.610511483,366
41012500,-119328.95723,313.231803877,366
41015000,-119613.186366,313.685451967,366
41017500,-119980.261088,312.564027558,366
41020000,-119515.658741,316.619558026,366
41022500,-119849.983223,315.845023605,366
41025000,-119810.456961,313.545409588,366
41027500,-119548.104829,315.085393656,366
41030000,-120944.770794,316.49075307,366
41032500,-118634.561547,315.113794585,366
41035000,-119601.669551,320.19957222,366
41037500,-119534.901279,317.583456359,366
41040000,-119945.863912,314.449949689,366
41042500,-120815.267898,314.039373719,366
41045000,-119286.661902,310.488054218,366
41047500,-120136.795976,311.442111957,366
41050000,-120235.508703,312.169743524,366
41052500,-120158.740408,315.729081107,366
41055000,-120273.515966,313.116492252,366
41057500,-119363.696627,314.723841835,366
41060000,-120653.292952,313.705503704,366
41062500,-119346.39495,312.757602054,366
41065000,-119284.73032,318.024064049,366
41067500,-120568.756907,316.468124986,366
41070000,-120402.25721,312.598851268,366
41072500,-119572.256515,316.788078705,366
41075000,-120395.288022,309.255649475,366
41077500,-120877.775101,310.455258038,366
41080000,-119923.707011,317.329189599,366
41082500,-120738.967579,314.740071859,366
41085000,-120521.638531,310.616823359,366
41087500,-119402.525713,313.479500676,366
41090000,-119148.447441,313.339969198,366
41092500,-119810.562428,309.667585252,366
41095000,-121008.361174,311.725075217,366
41097500,-120607.548407,310.684863673,366
41100000,-119888.691268,318.868900889,366
41102500,-120038.574795,315.744535456,366
41105000,-120477.577004,314.236618265,366
41107500,-120398.289304,315.156985609,366
41110000,-119640.836628,315.194073342,366
41112500,-120529.17807,315.133063288,366
41115000,-120091.54354,315.354675964,366
41117500,-120243.793732,313.775509856,366
41120000,-121287.725637,313.579858776,366
41122500,-120587.990151,316.181087979,366
41125000,-120075.218295,312.68699778,366
41127500,-121403.665181,316.208444935,366
41130000,-120267.519085,314.85538916,366
41132500,-119881.855605,320.021792503,366
41135000,-120850.246629,314.692302334,366
41137500,-119989.361065,314.062629579,366
41140000,-119957.622162,318.845777801,366
41142500,-120835.517298,316.098513984,366
41145000,-119937.162327,312.81811307,366
41147500,-120049.74472,312.947996439,366
41150000,-120062.987574,314.027398201,366
41152500,-119764.566146,314.909074567,366
41155000,-119852.828267,315.059492188,366
41157500,-120299.658345,311.210636212,366
41160000,-119567.396373,310.079506253,366
41162500,-119775.459668,312.784314497,366
41165000,-119695.95655,316.749284146,366
41167500,-120169.648282,309.793968695,366
41170000,-119553.414849,312.786346505,366
41172500,-119062.933667,318.19504564,366
41175000,-119391.531255,313.953104227,366
41177500,-119718.652572,311.318415499,366
41180000,-119525.955261,312.89011456,366
41182500,-120100.331872,315.869729862,366
41185000,-120726.583761,312.570402234,366
41187500,-119609.066961,310.941386295,366
41190000,-119792.433481,316.251507025,366
41192500,-120105.260985,314.327188777,366
41195000,-120390.015542,314.412225251,366
41197500,-120436.522335,317.635450059,366
41200000,-119789.223197,315.309272846,366
41202500,-120691.305881,315.899338475,366
41205000,-121461.288642,312.982270894,366
41207500,-119711.522589,315.084566302,366
41210000,-120072.357804,312.287525627,366
41212500,-119918.11076,309.303046904,366
41215000,-120755.007507,314.996352572,366
41217500,-119934.664156,313.022817272,366
41220000,-120277.081805,312.605608689,366
41222500,-119520.442541,311.339639896,366
41225000,-120636.403896,314.780099614,366
41227500,-119885.075366,316.146418304,366
41230000,-120100.211494,317.686097404,366
41232500,-120510.074934,310.482557484,366
41235000,-120469.558156,314.628495787,366
41237500,-120380.843781,317.645330801,366
41240000,-119749.316774,311.608098316,366
41242500,-119836.210625,317.288794278,366
41245000,-120085.880675,314.627767424,366
41247500,-120727.609219,312.367600039,366
41250000,-120676.77976,314.805395281,366
41252500,-120272.892407,315.523253032,366
41255000,-120354.080387,311.866288331,366
41257500,-120699.684866,317.877408194,366
41260000,-120405.585544,313.482963785,366
41262500,-119674.707252,312.403650652,366
41265000,-120482.858989,313.602505335,366
41267500,-120289.457627,318.367161416,366
41270000,-120615.729098,310.856682987,366
41272500,-120225.508856,318.339458774,366
41275000,-119977.274883,313.073938886,366
41277500,-120759.69711,314.485315609,366
41280000,-119504.565673,312.897634821,366
41282500,-120355.450952,310.511060183,366
41285000,-120473.151736,317.946406867,366
41287500,-120118.17165,313.501806787,366
41290000,-119736.142121,312.972503784,366
41292500,-119635.581733,314.944254995,366
41295000,-119346.276266,310.735763742,366
41297500,-119834.803097,309.859172815,366
41300000,-119791.216109,315.42769537,366
41302500,-119800.396636,315.383917364,366
41305000,-119824.467235,314.514363563,366
41307500,-120595.523007,316.881535621,366
41310000,-120929.165255,316.766086759,366
41312500,-120426.767872,312.744384445,366
41315000,-120355.306283,317.11948123,366
41317500,-120359.024777,315.973785767,366
41320000,-120159.835138,312.537007112,366
41322500,-120460.54004,315.913016734,366
41325000,-120842.606806,318.877217143,366
41327500,-120319.150654,315.597019114,366
41330000,-120583.027714,316.19176879,366
41332500,-120380.642044,311.120311982,366
41335000,-120852.577649,310.705435175,366
41337500,-120833.757439,315.514609093,366
41340000,-119968.596298,313.159112513,366
41342500,-120027.296507,319.338936912,366
41345000,-119764.888746,311.510328665,366
41347500,-119852.009181,316.48795178,366
41350000,-119750.4692,312.569081879,366
41352500,-119518.177562,315.779162898,366
41355000,-119735.360679,316.798287303,366
41357500,-120231.559886,319.027119751,366
41360000,-119549.434601,314.238510488,366
41362500,-120397.359244,315.641575117,366
41365000,-120091.825675,312.071937886,366
41367500,-119769.363883,316.243640454,366
41370000,-120118.183754,316.82706374,366
41372500,-120166.456864,313.561469902,366
41375000,-120126.549865,318.280563836,366
41377500,-119375.126976,310.976387355,366
41380000,-120009.530357,313.06342852,366
41382500,-119460.368506,320.089398351,366
41385000,-120471.810224,316.89871511,366
41387500,-119650.261054,318.076052443,366
41390000,-118809.672587,314.068113585,366
41392500,-120132.796243,317.192543642,366
41395000,-119791.376382,315.010146399,366
41397500,-119873.094274,316.565627765,366
41400000,-118663.54714,311.295771406,366
41402500,-119781.627726,315.081947904,366
41405000,-120113.719486,315.13019827,366
41407500,-119593.092602,316.172887199,366
41410000,-119225.91885,319.226136269,366
41412500,-120132.248178,313.749306347,366
41415000,-119244.051094,314.888089509,366
41417500,-121126.410829,311.983208939,366
41420000,-119750.610453,316.755109679,366
41422500,-119640.408892,312.336988966,366
41425000,-120509.49725,317.910298788,366
41427500,-119351.271764,313.768097686,366
41430000,-120511.767803,316.031024799,366
41432500,-119610.09,315.046333972,366
41435000,-119910.453595,312.664630679,366
41437500,-119012.887127,314.159633192,366
41440000,-121086.156536,313.604011273,366
41442500,-120460.448295,312.990581144,366
41445000,-120928.853426,316.585378464,366
41447500,-120404.535493,314.6038495,366
41450000,-120192.792123,313.114443885,366
41452500,-118863.567855,310.114446142,366
41455000,-120472.815366,318.793865475,366
41457500,-119401.178833,315.01687057,366
41460000,-120225.188217,315.632711415,366
41462500,-119602.453677,312.558390094,366
41465000,-118990.777822,314.563987641,366
41467500,-118641.710943,314.998449774,366
41470000,-119694.781379,312.680840364,366
41472500,-119614.595661,312.972883633,366
41475000,-119899.888287,312.571655217,366
41477500,-120056.796863,314.021693237,366
41480000,-119714.319978,313.316548314,366
41482500,-120393.287398,316.43856075,366
41485000,-119724.802872,312.879809967,366
41487500,-120697.056692,316.436846381,366
41490000,-120328.723187,315.507695887,366
41492500,-120451.980584,312.794328835,366
41495000,-120173.254466,312.415754757,366
41497500,-120212.923923,312.555286701,366
41500000,-120329.94037,313.0180314,366
41502500,-120808.71529,316.298035587,366
41505000,-120169.932319,315.844994049,366
41507500,-119482.160563,318.25800961,366
41510000,-120250.833794,317.623809272,366
41512500,-120252.728853,312.883622998,366
41515000,-120080.753231,314.028954573,366
41517500,-119258.218638,312.080013912,366
41520000,-121072.9693,314.51540931,366
41522500,-120443.828328,315.590749848,366
41525000,-119948.523533,313.384688346,366
41527500,-119289.11032,316.592085495,366
41530000,-120155.559147,317.048740075,366
41532500,-119828.712961,315.089350369,366
41535000,-119230.961786,317.626300323,366
41537500,-120189.177733,311.100540139,366
41540000,-120096.175889,313.750521972,366
41542500,-119752.791648,313.752912772,366
41545000,-119900.358228,313.345195653,366
41547500,-119418.751611,314.418790349,366
41550000,-120330.995802,318.423494672,366
41552500,-120573.247971,315.478972755,366
41555000,-119864.319173,313.789614962,366
41557500,-119291.651643,309.838861876,366
41560000,-119039.179889,311.762851347,366
41562500,-119785.560192,317.580234946,366
41565000,-119749.508467,311.970190691,366
41567500,-119344.85685,315.242340365,366
41570000,-120628.986466,315.486774435,366
41572500,-120364.345151,313.464200579,366
41575000,-119595.054842,316.25471897,366
41577500,-120085.748725,315.897344879,366
41580000,-119965.801087,311.264889812,366
41582500,-120191.982637,313.351504056,366
41585000,-120454.529635,312.485024622,366
41587500,-119788.21212,318.647485699,366
41590000,-120033.751554,315.370967309,366
41592500,-119989.39359,317.625151589,366
41595000,-120253.975834,317.170881568,366
41597500,-119966.966078,314.686285968,366
41600000,-120188.318211,315.889694011,366
41602500,-119227.576321,314.869178615,366
41605000,-120346.217839,311.498351874,366
41607500,-119948.036735,311.189718205,366
41610000,-120043.066321,317.570332742,366
41612500,-120188.36865,313.218944714,366
41615000,-120023.665079,318.809970204,366
41617500,-120400.643214,315.582541324,366
41620000,-119417.068565,318.181381359,366
41622500,-120561.37673,314.971616331,366
41625000,-120110.191941,316.22786039,366
41627500,-119639.772354,310.856744031,366
41630000,-119540.726719,313.506166153,366
41632500,-120172.317387,313.303812634,366
41635000,-120688.806844,314.097994076,366
41637500,-119578.424351,311.222732419,366
41640000,-119109.571288,315.765668699,366
41642500,-121226.535262,312.935450598,366
41645000,-119747.631452,314.274405572,366
41647500,-120446.548886,313.70524729,366
41650000,-120380.641897,318.429000693,366
41652500,-119574.629257,317.280016305,366
41655000,-120322.131302,311.054175966,366
41657500,-119641.519783,311.992285394,366
41660000,-119433.93256,316.099035264,366
41662500,-119818.085267,316.465025999,366
41665000,-120520.070051,313.857408362,366
41667500,-120650.314059,312.773329547,366
41670000,-119648.353315,315.093542709,366
41672500,-119817.950658,313.057775243,366
41675000,-120257.315713,314.426719585,366
41677500,-120045.83437,314.99251963,366
41680000,-120628.037854,316.960496033,366
41682500,-119937.752165,315.636347925,366
41685000,-119749.837607,315.746027214,366
41687500,-120609.170453,311.919306539,366
41690000,-120177.862017,312.437151576,366
41692500,-119604.89001,312.482336306,366
41695000,-120274.310582,315.871280529,366
41697500,-119490.845153,313.546732502,366
41700000,-119812.316015,316.113164956,366
41702500,-119495.359405,313.48674535,366
41705000,-119762.934084,313.548828999,366
41707500,-120839.119835,311.357672833,366
41710000,-120468.498232,314.425606883,366
41712500,-120618.724442,314.453552273,366
41715000,-121024.975467,314.669710506,366
41717500,-120651.189484,317.602062622,366
41720000,-119784.619814,315.495242701,366
41722500,-120288.347567,308.015745681,366
41725000,-120476.210956,312.87620962,366
41727500,-120621.981127,313.940856699,366
41730000,-120224.933178,315.206774305,366
41732500,-121153.187994,313.413798913,366
41735000,-120107.128991,312.973454404,366
41737500,-120147.953095,315.161469722,366
41740000,-120164.72055,316.970914576,366
41742500,-120126.439328,311.088043784,366
41745000,-120660.073552,313.248798336,366
41747500,-119827.562033,311.00497784,366
41750000,-119336.913592,309.429485193,366
41752500,-120851.276525,316.422136562,366
41755000,-120325.993249,314.302217915,366
41757500,-119914.369797,316.210712014,366
41760000,-120323.134129,313.615885489,366
41762500,-120997.82213,317.905419808,366
41765000,-119104.995934,308.682506431,366
41767500,-120111.948614,315.148797625,366
41770000,-119816.231955,315.568105328,366
41772500,-120669.845755,315.797416116,366
41775000,-118588.339593,311.910091957,366
41777500,-120003.94888,311.389741167,366
41780000,-119577.588468,313.738686864,366
41782500,-120223.947435,314.491659112,366
41785000,-119506.997617,311.30627121,366
41787500,-119729.653245,317.486281846,366
41790000,-119956.505662,314.250459495,366
41792500,-120557.948066,311.352613614,366
41795000,-120468.621904,319.198785607,366
41797500,-121120.89061,310.436806078,366
41800000,-120099.368651,316.876346701,366
41802500,-119502.072314,312.60236612,366
41805000,-119865.506032,318.455261612,366
41807500,-119520.506291,314.295346344,366
41810000,-119722.968175,315.050125782,366
41812500,-120490.293872,318.065994308,366
41815000,-120444.605179,317.40468289,366
41817500,-120857.574445,316.229095649,366
41820000,-119614.928363,314.023395536,366
41822500,-120254.898974,312.214533181,366
41825000,-120084.099831,308.577017215,366
41827500,-120249.80511,311.712602457,366
41830000,-120471.950418,314.699082431,366
41832500,-120656.920536,315.45355583,366
41835000,-120299.173528,315.891438637,366
41837500,-120431.480863,314.60672246,366
41840000,-119437.360503,314.039898263,366
41842500,-119464.837871,314.164407917,366
41845000,-119754.039833,314.65185669,366
41847500,-119021.919149,311.415677752,366
41850000,-119044.556182,316.881178372,366
41852500,-119603.223334,313.822294687,366
41855000,-120900.991794,314.047789624,366
41857500,-120623.761076,315.914063459,366
41860000,-120478.44789,309.347997316,366
41862500,-119767.811759,314.01018098,366
41865000,-119473.496574,314.626269432,366
41867500,-119346.992194,312.890771137,366
41870000,-119572.379509,312.828721444,366
41872500,-119693.19437,315.628987588,366
41875000,-120412.381389,307.3507502,366
41877500,-120161.058509,312.585308753,366
41880000,-119427.635002,313.487201362,366
41882500,-119994.490675,312.2077113,366
41885000,-119900.914938,317.691277034,366
41887500,-121330.970537,313.808921265,366
41890000,-120741.723316,314.926955588,366
41892500,-119476.539216,314.811820903,366
41895000,-120040.41449,307.11258472,366
41897500,-119884.947099,313.274406478,366
41900000,-120853.997013,311.417742969,366
41902500,-120651.873771,318.511005052,366
41905000,-119996.572755,313.888650402,366
41907500,-120018.111206,311.227439453,366
41910000,-120623.416623,312.823442423,366
41912500,-119600.686969,312.948545208,366
41915000,-121110.598099,316.349336883,366
41917500,-120118.335862,315.331705083,366
41920000,-120347.142864,312.510565632,366
41922500,-120251.581231,315.174165505,366
41925000,-120832.990881,313.223710632,366
41927500,-120245.265356,312.560305312,366
41930000,-119238.995079,313.547161934,366
41932500,-120446.668915,311.390955469,366
41935000,-119015.894227,314.010330232,366
41937500,-119900.59455,318.554494914,366
41940000,-119835.765506,316.596391116,366
41942500,-119823.885138,313.956773217,366
41945000,-119551.105328,311.932027638,366
41947500,-119761.456477,316.331290954,366
41950000,-120825.737538,317.502924596,366
41952500,-120119.876335,316.74017714,366
41955000,-120343.55934,313.723843807,366
41957500,-119950.176583,310.668083901,366
41960000,-120077.969475,315.941789061,366
41962500,-120494.292833,314.1213279,366
41965000,-120696.257045,314.136831988,366
41967500,-120382.675523,313.29832482,366
41970000,-120032.596182,313.521712119,366
41972500,-120386.295477,313.217371069,366
41975000,-120696.529646,315.074045933,366
41977500,-120366.607167,317.229935856,366
41980000,-119640.975219,311.8007195,366
41982500,-119684.138282,313.13494747,366
41985000,-119977.661151,315.575633083,366
41987500,-120754.091136,314.974459415,366
41990000,-120173.282096,314.551464659,366
41992500,-119520.01926,312.260878591,366
41995000,-120077.933577,311.53927148,366
41997500,-119573.683107,313.335957157,366
42000000,-120471.951951,311.486726957,366
42002500,-119917.339353,313.444632428,366
42005000,-119512.763802,314.344044787,366
42007500,-119611.266774,313.388747022,366
42010000,-120366.987157,314.247294401,366
42012500,-119746.038213,316.890779861,366
42015000,-119314.853445,312.542454268,366
42017500,-120136.963759,317.03174139,366
42020000,-119684.001017,316.767628701,366
42022500,-119107.92992,316.300200273,366
42025000,-119241.815072,315.576551931,366
42027500,-119858.092674,315.49800317,366
42030000,-120558.039092,317.473453798,366
42032500,-120833.06209,314.333208359,366
42035000,-119963.76979,316.276319637,366
42037500,-120595.156751,319.938054669,366
42040000,-120026.446848,314.001943337,366
42042500,-120429.752529,314.190189861,366
42045000,-119764.344338,312.449305985,366
42047500,-119446.98135,314.663333529,366
42050000,-120063.900065,314.930992417,366
42052500,-119607.036513,312.525276952,366
42055000,-119631.157473,313.84321512,366
42057500,-119637.928822,312.225228866,366
42060000,-119806.706762,316.486398792,366
42062500,-120303.963274,314.623841435,366
42065000,-120400.505504,309.228982811,366
42067500,-118976.752935,313.795324367,366
42070000,-120010.136011,315.26537386,366
42072500,-120115.101318,313.931529209,366
42075000,-120127.915023,314.844798659,366
42077500,-120704.039186,314.072022446,366
42080000,-120666.334198,309.707773548,366
42082500,-119599.31296,317.285526183,366
42085000,-119561.973466,312.924507051,366
42087500,-120780.835767,313.939284637,366
42090000,-120274.3907,310.968203588,366
42092500,-120722.843625,312.03524212,366
42095000,-120657.682502,313.24128254,366
42097500,-118939.026001,317.323876671,366
42100000,-119991.032062,312.904311291,366
42102500,-120671.090357,316.034876394,366
42105000,-119300.868082,311.111096255,366
42107500,-120439.73787,313.655793755,366
42110000,-119833.997641,314.488445954,366
42112500,-119736.87484,311.995863972,366
42115000,-120249.008718,312.277538269,366
42117500,-120262.208068,312.840242811,366
42120000,-120053.158624,314.86178655,366
42122500,-120106.463066,312.669947426,366
42125000,-119739.528984,317.695385313,366
42127500,-120037.624671,313.259218713,366
42130000,-120357.523042,314.465898083,366
42132500,-120057.582742,315.201974095,366
42135000,-120000.277302,322.466272482,366
42137500,-119777.031801,309.785886723,366
42140000,-120780.124938,313.125182759,366
42142500,-119715.387274,317.377109776,366
42145000,-119638.171994,314.957732233,366
42147500,-119717.406508,314.235603888,366
42150000,-120157.504143,314.34977623,366
42152500,-119568.253003,313.996685234,366
42155000,-120481.242195,313.519528437,366
42157500,-120938.285326,314.738186657,366
42160000,-120086.794692,315.020977568,366
42162500,-120518.133694,311.666774427,366
42165000,-120549.479328,314.512280629,366
42167500,-120738.449043,313.288264402,366
42170000,-120159.525368,316.331434678,366
42172500,-119722.532654,316.427627843,366
42175000,-119972.330813,314.694156594,366
42177500,-120067.103317,315.940585919,366
42180000,-121823.108708,311.803042927,366
42182500,-119718.714843,310.245422678,366
42185000,-120560.503614,313.512537719,366
42187500,-120166.868979,313.598575584,366
42190000,-120288.962226,313.607599301,366
42192500,-119271.69275,317.033965941,366
42195000,-120846.347236,316.011026507,366
42197500,-120404.584791,312.047133108,366
42200000,-120240.779386,315.985663904,366
42202500,-120133.947675,312.485876249,366
42205000,-120488.595956,311.257177682,366
42207500,-120447.48925,315.565129385,366
42210000,-119485.181213,313.349688541,366
42212500,-119636.813025,315.647116551,366
42215000,-120212.828447,312.212098658,366
42217500,-120228.921983,312.385667171,366
42220000,-118984.4887,311.709471567,366
42222500,-119811.005189,313.810033004,366
42225000,-119718.007345,314.763125596,366
42227500,-120476.646346,314.723793518,366
42230000,-120178.677537,315.466233085,366
42232500,-118873.322053,314.506441887,366
42235000,-119946.446933,311.891188166,366
42237500,-119232.684726,316.320122919,366
42240000,-119302.532812,319.206102342,366
42242500,-120273.082447,314.54686885,366
42245000,-119115.166103,315.269860654,366
42247500,-119391.340426,313.328859959,366
42250000,-119996.983728,315.267509074,366
42252500,-119454.572979,314.657866075,366
42255000,-120466.402186,311.314000182,366
42257500,-120096.951151,312.202588742,366
42260000,-120410.023424,317.876316047,366
42262500,-119240.070606,317.182399821,366
42265000,-119183.05801,311.458536451,366
42267500,-119286.920462,314.105303633,366
42270000,-120864.130279,314.98313464,366
42272500,-120097.080265,313.688079607,366
42275000,-120596.057816,318.628366212,366
42277500,-119806.114067,318.239178584,366
42280000,-120405.051701,316.194685986,366
42282500,-120186.699461,316.707783125,366
42285000,-120352.750921,315.420594112,366
42287500,-120330.949648,315.088030921,366
42290000,-119515.816031,314.046798149,366
42292500,-120764.807563,316.25907967,366
42295000,-119735.377371,316.938590054,366
42297500,-119428.019703,316.212151745,366
42300000,-120092.330781,321.162118187,366
42302500,-119506.117358,315.622446242,366
42305000,-119794.320579,317.886647659,366
42307500,-120153.064437,317.974797967,366
42310000,-119757.500187,314.737929073,366
42312500,-120503.955881,307.548324404,366
42315000,-120010.106384,311.394274153,366
42317500,-119841.087491,317.269919925,366
42320000,-120358.917403,313.304387185,366
42322500,-119938.706742,315.697951336,366
42325000,-119746.2032,313.800193812,366
42327500,-119821.779315,311.328277852,366
42330000,-119990.548686,319.523901495,366
42332500,-119550.13146,314.046524441,366
42335000,-119859.030627,313.978470292,366
42337500,-119676.14189,314.500522972,366
42340000,-119710.381445,313.431440041,366
42342500,-120038.815142,313.141437518,366
42345000,-120601.030381,313.322727869,366
42347500,-119725.150056,314.610158576,366
42350000,-119973.504473,312.615082426,366
42352500,-119914.723683,313.378337358,366
42355000,-119960.612858,318.087245906,366
42357500,-119737.424457,313.903614028,366
42360000,-120344.321759,311.648761046,366
42362500,-120310.343901,314.91432459,366
42365000,-119341.824076,313.381673022,366
42367500,-119741.463307,314.162167447,366
42370000,-119965.2143,313.026142233,366
42372500,-119997.526825,309.892894192,366
42375000,-120445.077346,312.871124462,366
42377500,-120685.672097,318.043246881,366
42380000,-120335.231917,315.770140944,366
42382500,-120278.490824,310.139997014,366
42385000,-120099.92444,316.050766395,366
42387500,-119997.574615,317.580737407,366
42390000,-119615.108961,314.838907484,366
42392500,-120376.226026,313.238833033,366
42395000,-119341.888607,315.710248143,366
42397500,-119425.310594,312.857534081,366
42400000,-119627.497751,315.951783445,366
42402500,-120060.634234,312.377796449,366
42405000,-119525.150701,314.890013874,366
42407500,-120168.013291,314.357225553,366
42410000,-120354.586476,312.75087551,366
42412500,-120264.447296,317.549893943,366
42415000,-120444.825165,314.448829871,366
42417500,-119910.606835,316.50609215,366
42420000,-120461.93698,312.558425707,366
42422500,-120932.338156,312.022465168,366
42425000,-120409.895906,313.372271145,366
42427500,-119901.874285,314.428512866,366
42430000,-120340.883336,316.627468218,366
42432500,-120040.567939,314.456797735,366
42435000,-120749.256658,314.588317996,366
42437500,-120170.735367,315.895393643,366
42440000,-120102.569907,313.581642305,366
42442500,-119027.767566,315.929294035,366
42445000,-120044.230572,312.445966879,366
42447500,-120668.00844,312.732945047,366
42450000,-120286.037791,312.293171529,366
42452500,-120584.421013,315.353499329,366
42455000,-120065.566974,319.222315247,366
42457500,-120761.914559,316.10722918,366
42460000,-120084.557545,312.335412873,366
42462500,-119638.129718,316.509966736,366
42465000,-120207.568474,314.529904242,366
42467500,-119204.203101,317.31472394,366
42470000,-119968.855204,314.082911505,366
42472500,-120008.256736,310.835752303,366
42475000,-120102.584906,315.251524384,366
42477500,-120168.266385,315.169027227,366
42480000,-119245.386767,312.741795926,366
42482500,-119891.435184,313.202562396,366
42485000,-119561.299025,316.531159889,366
42487500,-119346.273762,317.778647791,366
42490000,-120159.580973,315.98559761,366
42492500,-120968.448636,312.963602674,366
42495000,-120033.110044,315.908176237,366
42497500,-120595.811182,314.614538385,366
42500000,-120305.377922,315.285582437,366
42502500,-120327.775936,314.476196139,366
42505000,-120130.625919,311.384344125,366
42507500,-119610.58492,313.285660178,366
42510000,-118910.664157,311.168543214,366
42512500,-120189.051651,313.53526837,366
42515000,-119620.012039,312.860103889,366
42517500,-120276.942116,315.674959658,366
42520000,-120144.580899,317.568875974,366
42522500,-120105.476911,316.142419402,366
42525000,-120830.979762,309.957746443,366
42527500,-119584.158786,316.865440929,366
42530000,-119929.613071,316.690074366,366
42532500,-119782.270228,315.171297277,366
42535000,-119569.60774,315.626267009,366
42537500,-120371.251033,314.259330824,366
42540000,-120890.623918,315.057069879,366
42542500,-120528.840363,314.853129638,366
42545000,-121193.340112,316.686488762,366
42547500,-120260.356328,314.525379651,366
42550000,-119724.659958,317.945762859,366
42552500,-120391.713377,313.184587053,366
42555000,-120584.286787,314.046330338,366
42557500,-119976.971687,309.052473776,366
42560000,-120157.349184,319.447803846,366
42562500,-119668.365411,311.033578646,366
42565000,-120751.794356,311.844275655,366
